,user_id,movie_id,recommendation_rank,module_source
665,14,7,16,VGCF
666,14,134,17,VGCF
667,14,137,18,VGCF
668,14,185,19,VGCF
669,14,187,20,VGCF
670,14,285,21,VGCF
671,14,197,22,VGCF
672,14,64,23,VGCF
673,14,258,24,VGCF
674,14,1,25,VGCF
675,14,180,26,VGCF
676,14,475,27,VGCF
677,14,514,28,VGCF
678,14,479,29,VGCF
679,14,182,30,VGCF
680,14,172,31,VGCF
681,14,89,32,VGCF
682,14,175,33,VGCF
683,14,269,34,VGCF
684,14,480,35,VGCF
685,14,79,36,VGCF
686,14,192,37,VGCF
687,14,194,38,VGCF
688,14,211,39,VGCF
689,14,135,40,VGCF
690,14,151,41,VGCF
691,14,275,42,VGCF
692,14,527,43,VGCF
693,14,183,44,VGCF
694,14,14,45,VGCF
695,14,209,46,VGCF
696,14,657,47,VGCF
697,14,176,48,VGCF
698,14,268,49,VGCF
699,14,153,50,VGCF
700,15,286,1,VGCF
701,15,313,2,VGCF
702,15,300,3,VGCF
703,15,289,4,VGCF
704,15,294,5,VGCF
705,15,304,6,VGCF
706,15,301,7,VGCF
707,15,288,8,VGCF
708,15,100,9,VGCF
709,15,1,10,VGCF
710,15,272,11,VGCF
711,15,245,12,VGCF
712,15,242,13,VGCF
713,15,25,14,VGCF
714,15,268,15,VGCF
715,15,326,16,VGCF
716,15,319,17,VGCF
717,15,332,18,VGCF
718,15,276,19,VGCF
719,15,126,20,VGCF
720,15,321,21,VGCF
721,15,315,22,VGCF
722,15,740,23,VGCF
723,15,9,24,VGCF
724,15,274,25,VGCF
725,15,270,26,VGCF
726,15,117,27,VGCF
727,15,287,28,VGCF
728,15,471,29,VGCF
729,15,898,30,VGCF
730,15,127,31,VGCF
731,15,750,32,VGCF
732,15,307,33,VGCF
733,15,340,34,VGCF
734,15,538,35,VGCF
735,15,937,36,VGCF
736,15,316,37,VGCF
737,15,476,38,VGCF
738,15,744,39,VGCF
739,15,151,40,VGCF
740,15,116,41,VGCF
741,15,19,42,VGCF
742,15,873,43,VGCF
743,15,311,44,VGCF
744,15,312,45,VGCF
745,15,284,46,VGCF
746,15,259,47,VGCF
747,15,742,48,VGCF
748,15,475,49,VGCF
749,15,305,50,VGCF
750,16,50,1,VGCF
751,16,174,2,VGCF
752,16,56,3,VGCF
753,16,181,4,VGCF
754,16,96,5,VGCF
755,16,195,6,VGCF
756,16,210,7,VGCF
757,16,318,8,VGCF
758,16,64,9,VGCF
759,16,176,10,VGCF
760,16,183,11,VGCF
761,16,173,12,VGCF
762,16,89,13,VGCF
763,16,69,14,VGCF
764,16,357,15,VGCF
765,16,185,16,VGCF
766,16,7,17,VGCF
767,16,22,18,VGCF
768,16,28,19,VGCF
769,16,186,20,VGCF
770,16,144,21,VGCF
771,16,191,22,VGCF
772,16,194,23,VGCF
773,16,182,24,VGCF
774,16,187,25,VGCF
775,16,179,26,VGCF
776,16,228,27,VGCF
777,16,97,28,VGCF
778,16,196,29,VGCF
779,16,132,30,VGCF
780,16,151,31,VGCF
781,16,603,32,VGCF
782,16,655,33,VGCF
783,16,483,34,VGCF
784,16,238,35,VGCF
785,16,211,36,VGCF
786,16,153,37,VGCF
787,16,82,38,VGCF
788,16,651,39,VGCF
789,16,496,40,VGCF
790,16,568,41,VGCF
791,16,265,42,VGCF
792,16,117,43,VGCF
793,16,203,44,VGCF
794,16,222,45,VGCF
795,16,527,46,VGCF
796,16,197,47,VGCF
797,16,435,48,VGCF
798,16,23,49,VGCF
799,16,121,50,VGCF
800,17,237,1,VGCF
801,17,285,2,VGCF
802,17,9,3,VGCF
803,17,50,4,VGCF
804,17,127,5,VGCF
805,17,124,6,VGCF
806,17,129,7,VGCF
807,17,508,8,VGCF
808,17,1,9,VGCF
809,17,293,10,VGCF
810,17,25,11,VGCF
811,17,275,12,VGCF
812,17,14,13,VGCF
813,17,287,14,VGCF
814,17,15,15,VGCF
815,17,248,16,VGCF
816,17,282,17,VGCF
817,17,19,18,VGCF
818,17,93,19,VGCF
819,17,283,20,VGCF
820,17,273,21,VGCF
821,17,246,22,VGCF
822,17,13,23,VGCF
823,17,181,24,VGCF
824,17,151,25,VGCF
825,17,258,26,VGCF
826,17,116,27,VGCF
827,17,744,28,VGCF
828,17,591,29,VGCF
829,17,458,30,VGCF
830,17,813,31,VGCF
831,17,1012,32,VGCF
832,17,515,33,VGCF
833,17,742,34,VGCF
834,17,20,35,VGCF
835,17,257,36,VGCF
836,17,284,37,VGCF
837,17,268,38,VGCF
838,17,1067,39,VGCF
839,17,1142,40,VGCF
840,17,741,41,VGCF
841,17,696,42,VGCF
842,17,298,43,VGCF
843,17,1009,44,VGCF
844,17,1011,45,VGCF
845,17,288,46,VGCF
846,17,762,47,VGCF
847,17,98,48,VGCF
848,17,847,49,VGCF
849,17,125,50,VGCF
850,18,86,1,VGCF
851,18,170,2,VGCF
852,18,70,3,VGCF
853,18,462,4,VGCF
854,18,509,5,VGCF
855,18,191,6,VGCF
856,18,514,7,VGCF
857,18,318,8,VGCF
858,18,483,9,VGCF
859,18,190,10,VGCF
860,18,606,11,VGCF
861,18,275,12,VGCF
862,18,496,13,VGCF
863,18,173,14,VGCF
864,18,479,15,VGCF
865,18,507,16,VGCF
866,18,487,17,VGCF
867,18,69,18,VGCF
868,18,428,19,VGCF
869,18,527,20,VGCF
870,18,286,21,VGCF
871,18,131,22,VGCF
872,18,488,23,VGCF
873,18,194,24,VGCF
874,18,498,25,VGCF
875,18,14,26,VGCF
876,18,660,27,VGCF
877,18,179,28,VGCF
878,18,97,29,VGCF
879,18,196,30,VGCF
880,18,511,31,VGCF
881,18,485,32,VGCF
882,18,638,33,VGCF
883,18,659,34,VGCF
884,18,463,35,VGCF
885,18,792,36,VGCF
886,18,185,37,VGCF
887,18,531,38,VGCF
888,18,423,39,VGCF
889,18,432,40,VGCF
890,18,499,41,VGCF
891,18,694,42,VGCF
892,18,199,43,VGCF
893,18,607,44,VGCF
894,18,64,45,VGCF
895,18,202,46,VGCF
896,18,207,47,VGCF
897,18,632,48,VGCF
898,18,209,49,VGCF
899,18,610,50,VGCF
900,19,286,1,VGCF
901,19,50,2,VGCF
902,19,258,3,VGCF
903,19,275,4,VGCF
904,19,100,5,VGCF
905,19,313,6,VGCF
906,19,269,7,VGCF
907,19,1,8,VGCF
908,19,181,9,VGCF
909,19,300,10,VGCF
910,19,289,11,VGCF
911,19,127,12,VGCF
912,19,283,13,VGCF
913,19,237,14,VGCF
914,19,15,15,VGCF
915,19,272,16,VGCF
916,19,302,17,VGCF
917,19,301,18,VGCF
918,19,9,19,VGCF
919,19,111,20,VGCF
920,19,304,21,VGCF
921,19,242,22,VGCF
922,19,151,23,VGCF
923,19,276,24,VGCF
924,19,328,25,VGCF
925,19,25,26,VGCF
926,19,285,27,VGCF
927,19,690,28,VGCF
928,19,14,29,VGCF
929,19,315,30,VGCF
930,19,310,31,VGCF
931,19,257,32,VGCF
932,19,173,33,VGCF
933,19,98,34,VGCF
934,19,316,35,VGCF
935,19,245,36,VGCF
936,19,318,37,VGCF
937,19,333,38,VGCF
938,19,515,39,VGCF
939,19,116,40,VGCF
940,19,174,41,VGCF
941,19,121,42,VGCF
942,19,70,43,VGCF
943,19,845,44,VGCF
944,19,7,45,VGCF
945,19,117,46,VGCF
946,19,306,47,VGCF
947,19,303,48,VGCF
948,19,274,49,VGCF
949,19,748,50,VGCF
950,20,1,1,VGCF
951,20,121,2,VGCF
952,20,257,3,VGCF
953,20,117,4,VGCF
954,20,222,5,VGCF
955,20,118,6,VGCF
956,20,405,7,VGCF
957,20,172,8,VGCF
958,20,173,9,VGCF
959,20,71,10,VGCF
960,20,294,11,VGCF
961,20,300,12,VGCF
962,20,237,13,VGCF
963,20,596,14,VGCF
964,20,69,15,VGCF
965,20,28,16,VGCF
966,20,95,17,VGCF
967,20,125,18,VGCF
968,20,258,19,VGCF
969,20,132,20,VGCF
970,20,313,21,VGCF
971,20,471,22,VGCF
972,20,969,23,VGCF
973,20,419,24,VGCF
974,20,79,25,VGCF
975,20,275,26,VGCF
976,20,111,27,VGCF
977,20,202,28,VGCF
978,20,25,29,VGCF
979,20,100,30,VGCF
980,20,98,31,VGCF
981,20,845,32,VGCF
982,20,993,33,VGCF
983,20,88,34,VGCF
984,20,742,35,VGCF
985,20,216,36,VGCF
986,20,318,37,VGCF
987,20,225,38,VGCF
988,20,228,39,VGCF
989,20,127,40,VGCF
990,20,432,41,VGCF
991,20,8,42,VGCF
992,20,133,43,VGCF
993,20,692,44,VGCF
994,20,472,45,VGCF
995,20,282,46,VGCF
996,20,393,47,VGCF
997,20,196,48,VGCF
998,20,265,49,VGCF
999,20,97,50,VGCF
1000,21,219,1,VGCF
1001,21,11,2,VGCF
1002,21,56,3,VGCF
1003,21,288,4,VGCF
1004,21,1187,5,VGCF
1005,21,12,6,VGCF
1006,21,184,7,VGCF
1007,21,156,8,VGCF
1008,21,324,9,VGCF
1009,21,447,10,VGCF
1010,21,98,11,VGCF
1011,21,234,12,VGCF
1012,21,670,13,VGCF
1013,21,218,14,VGCF
1014,21,943,15,VGCF
1015,21,92,16,VGCF
1016,21,1073,17,VGCF
1017,21,182,18,VGCF
1018,21,55,19,VGCF
1019,21,96,20,VGCF
1020,21,346,21,VGCF
1021,21,176,22,VGCF
1022,21,320,23,VGCF
1023,21,183,24,VGCF
1024,21,23,25,VGCF
1025,21,302,26,VGCF
1026,21,100,27,VGCF
1027,21,217,28,VGCF
1028,21,179,29,VGCF
1029,21,268,30,VGCF
1030,21,33,31,VGCF
1031,21,258,32,VGCF
1032,21,475,33,VGCF
1033,21,844,34,VGCF
1034,21,665,35,VGCF
1035,21,267,36,VGCF
1036,21,919,37,VGCF
1037,21,299,38,VGCF
1038,21,187,39,VGCF
1039,21,806,40,VGCF
1040,21,79,41,VGCF
1041,21,1143,42,VGCF
1042,21,129,43,VGCF
1043,21,1386,44,VGCF
1044,21,195,45,VGCF
1045,21,271,46,VGCF
1046,21,64,47,VGCF
1047,21,333,48,VGCF
1048,21,160,49,VGCF
1049,21,188,50,VGCF
1050,22,96,1,VGCF
1051,22,195,2,VGCF
1052,22,172,3,VGCF
1053,22,56,4,VGCF
1054,22,79,5,VGCF
1055,22,183,6,VGCF
1056,22,98,7,VGCF
1057,22,176,8,VGCF
1058,22,234,9,VGCF
1059,22,22,10,VGCF
1060,22,11,11,VGCF
1061,22,64,12,VGCF
1062,22,7,13,VGCF
1063,22,12,14,VGCF
1064,22,550,15,VGCF
1065,22,82,16,VGCF
1066,22,204,17,VGCF
