,user_id,movie_id,recommendation_rank,module_source
364,8,56,15,LightGCN
365,8,405,16,LightGCN
366,8,9,17,LightGCN
367,8,98,18,LightGCN
368,8,257,19,LightGCN
369,8,269,20,LightGCN
370,8,276,21,LightGCN
371,8,15,22,LightGCN
372,8,151,23,LightGCN
373,8,172,24,LightGCN
374,8,302,25,LightGCN
375,8,25,26,LightGCN
376,8,111,27,LightGCN
377,8,118,28,LightGCN
378,8,328,29,LightGCN
379,8,275,30,LightGCN
380,8,79,31,LightGCN
381,8,204,32,LightGCN
382,8,173,33,LightGCN
383,8,168,34,LightGCN
384,8,210,35,LightGCN
385,8,318,36,LightGCN
386,8,69,37,LightGCN
387,8,64,38,LightGCN
388,8,289,39,LightGCN
389,8,268,40,LightGCN
390,8,125,41,LightGCN
391,8,22,42,LightGCN
392,8,282,43,LightGCN
393,8,12,44,LightGCN
394,8,323,45,LightGCN
395,8,176,46,LightGCN
396,8,475,47,LightGCN
397,8,183,48,LightGCN
398,8,191,49,LightGCN
399,8,546,50,LightGCN
400,9,286,1,LightGCN
401,9,258,2,LightGCN
402,9,100,3,LightGCN
403,9,288,4,LightGCN
404,9,181,5,LightGCN
405,9,1,6,LightGCN
406,9,300,7,LightGCN
407,9,121,8,LightGCN
408,9,127,9,LightGCN
409,9,237,10,LightGCN
410,9,117,11,LightGCN
411,9,222,12,LightGCN
412,9,313,13,LightGCN
413,9,174,14,LightGCN
414,9,9,15,LightGCN
415,9,257,16,LightGCN
416,9,269,17,LightGCN
417,9,405,18,LightGCN
418,9,56,19,LightGCN
419,9,15,20,LightGCN
420,9,302,21,LightGCN
421,9,151,22,LightGCN
422,9,98,23,LightGCN
423,9,111,24,LightGCN
424,9,25,25,LightGCN
425,9,328,26,LightGCN
426,9,118,27,LightGCN
427,9,275,28,LightGCN
428,9,172,29,LightGCN
429,9,289,30,LightGCN
430,9,268,31,LightGCN
431,9,79,32,LightGCN
432,9,204,33,LightGCN
433,9,173,34,LightGCN
434,9,323,35,LightGCN
435,9,168,36,LightGCN
436,9,318,37,LightGCN
437,9,210,38,LightGCN
438,9,125,39,LightGCN
439,9,282,40,LightGCN
440,9,273,41,LightGCN
441,9,475,42,LightGCN
442,9,333,43,LightGCN
443,9,69,44,LightGCN
444,9,64,45,LightGCN
445,9,245,46,LightGCN
446,9,301,47,LightGCN
447,9,22,48,LightGCN
448,9,546,49,LightGCN
449,9,271,50,LightGCN
450,10,181,1,LightGCN
451,10,100,2,LightGCN
452,10,1,3,LightGCN
453,10,56,4,LightGCN
454,10,121,5,LightGCN
455,10,98,6,LightGCN
456,10,127,7,LightGCN
457,10,172,8,LightGCN
458,10,204,9,LightGCN
459,10,168,10,LightGCN
460,10,7,11,LightGCN
461,10,173,12,LightGCN
462,10,79,13,LightGCN
463,10,222,14,LightGCN
464,10,210,15,LightGCN
465,10,237,16,LightGCN
466,10,117,17,LightGCN
467,10,405,18,LightGCN
468,10,318,19,LightGCN
469,10,423,20,LightGCN
470,10,195,21,LightGCN
471,10,183,22,LightGCN
472,10,96,23,LightGCN
473,10,294,24,LightGCN
474,10,258,25,LightGCN
475,10,64,26,LightGCN
476,10,151,27,LightGCN
477,10,22,28,LightGCN
478,10,176,29,LightGCN
479,10,288,30,LightGCN
480,10,89,31,LightGCN
481,10,191,32,LightGCN
482,10,202,33,LightGCN
483,10,28,34,LightGCN
484,10,234,35,LightGCN
485,10,97,36,LightGCN
486,10,257,37,LightGCN
487,10,186,38,LightGCN
488,10,118,39,LightGCN
489,10,15,40,LightGCN
490,10,25,41,LightGCN
491,10,194,42,LightGCN
492,10,135,43,LightGCN
493,10,144,44,LightGCN
494,10,111,45,LightGCN
495,10,196,46,LightGCN
496,10,483,47,LightGCN
497,10,132,48,LightGCN
498,10,228,49,LightGCN
499,10,427,50,LightGCN
500,11,50,1,LightGCN
501,11,181,2,LightGCN
502,11,174,3,LightGCN
503,11,1,4,LightGCN
504,11,100,5,LightGCN
505,11,172,6,LightGCN
506,11,127,7,LightGCN
507,11,204,8,LightGCN
508,11,210,9,LightGCN
509,11,7,10,LightGCN
510,11,117,11,LightGCN
511,11,195,12,LightGCN
512,11,96,13,LightGCN
513,11,183,14,LightGCN
514,11,64,15,LightGCN
515,11,151,16,LightGCN
516,11,22,17,LightGCN
517,11,89,18,LightGCN
518,11,202,19,LightGCN
519,11,191,20,LightGCN
520,11,216,21,LightGCN
521,11,234,22,LightGCN
522,11,294,23,LightGCN
523,11,82,24,LightGCN
524,11,288,25,LightGCN
525,11,97,26,LightGCN
526,11,12,27,LightGCN
527,11,186,28,LightGCN
528,11,194,29,LightGCN
529,11,118,30,LightGCN
530,11,197,31,LightGCN
531,11,153,32,LightGCN
532,11,185,33,LightGCN
533,11,144,34,LightGCN
534,11,257,35,LightGCN
535,11,135,36,LightGCN
536,11,483,37,LightGCN
537,11,132,38,LightGCN
538,11,9,39,LightGCN
539,11,111,40,LightGCN
540,11,95,41,LightGCN
541,11,179,42,LightGCN
542,11,496,43,LightGCN
543,11,187,44,LightGCN
544,11,143,45,LightGCN
545,11,276,46,LightGCN
546,11,182,47,LightGCN
547,11,435,48,LightGCN
548,11,161,49,LightGCN
549,11,275,50,LightGCN
550,12,50,1,LightGCN
551,12,181,2,LightGCN
552,12,100,3,LightGCN
553,12,1,4,LightGCN
554,12,56,5,LightGCN
555,12,121,6,LightGCN
556,12,172,7,LightGCN
557,12,7,8,LightGCN
558,12,204,9,LightGCN
559,12,222,10,LightGCN
560,12,237,11,LightGCN
561,12,173,12,LightGCN
562,12,117,13,LightGCN
563,12,210,14,LightGCN
564,12,79,15,LightGCN
565,12,405,16,LightGCN
566,12,258,17,LightGCN
567,12,294,18,LightGCN
568,12,318,19,LightGCN
569,12,288,20,LightGCN
570,12,151,21,LightGCN
571,12,423,22,LightGCN
572,12,64,23,LightGCN
573,12,96,24,LightGCN
574,12,183,25,LightGCN
575,12,22,26,LightGCN
576,12,286,27,LightGCN
577,12,176,28,LightGCN
578,12,191,29,LightGCN
579,12,89,30,LightGCN
580,12,28,31,LightGCN
581,12,234,32,LightGCN
582,12,357,33,LightGCN
583,12,118,34,LightGCN
584,12,257,35,LightGCN
585,12,15,36,LightGCN
586,12,9,37,LightGCN
587,12,25,38,LightGCN
588,12,12,39,LightGCN
589,12,111,40,LightGCN
590,12,97,41,LightGCN
591,12,82,42,LightGCN
592,12,186,43,LightGCN
593,12,197,44,LightGCN
594,12,194,45,LightGCN
595,12,185,46,LightGCN
596,12,153,47,LightGCN
597,12,144,48,LightGCN
598,12,135,49,LightGCN
599,12,276,50,LightGCN
600,13,181,1,LightGCN
601,13,56,2,LightGCN
602,13,98,3,LightGCN
603,13,100,4,LightGCN
604,13,168,5,LightGCN
605,13,121,6,LightGCN
606,13,173,7,LightGCN
607,13,210,8,LightGCN
608,13,423,9,LightGCN
609,13,195,10,LightGCN
610,13,64,11,LightGCN
611,13,318,12,LightGCN
612,13,97,13,LightGCN
613,13,405,14,LightGCN
614,13,186,15,LightGCN
615,13,238,16,LightGCN
616,13,196,17,LightGCN
617,13,153,18,LightGCN
618,13,151,19,LightGCN
619,13,144,20,LightGCN
620,13,185,21,LightGCN
621,13,483,22,LightGCN
622,13,180,23,LightGCN
623,13,11,24,LightGCN
624,13,496,25,LightGCN
625,13,161,26,LightGCN
626,13,215,27,LightGCN
627,13,265,28,LightGCN
628,13,258,29,LightGCN
629,13,71,30,LightGCN
630,13,88,31,LightGCN
631,13,118,32,LightGCN
632,13,294,33,LightGCN
633,13,257,34,LightGCN
634,13,25,35,LightGCN
635,13,134,36,LightGCN
636,13,15,37,LightGCN
637,13,208,38,LightGCN
638,13,230,39,LightGCN
639,13,385,40,LightGCN
640,13,133,41,LightGCN
641,13,203,42,LightGCN
642,13,546,43,LightGCN
643,13,276,44,LightGCN
644,13,229,45,LightGCN
645,13,451,46,LightGCN
646,13,66,47,LightGCN
647,13,154,48,LightGCN
648,13,402,49,LightGCN
649,13,479,50,LightGCN
650,14,50,1,LightGCN
651,14,181,2,LightGCN
652,14,100,3,LightGCN
653,14,1,4,LightGCN
654,14,121,5,LightGCN
655,14,174,6,LightGCN
656,14,56,7,LightGCN
657,14,294,8,LightGCN
658,14,7,9,LightGCN
659,14,258,10,LightGCN
660,14,98,11,LightGCN
661,14,237,12,LightGCN
662,14,286,13,LightGCN
663,14,117,14,LightGCN
664,14,172,15,LightGCN
665,14,204,16,LightGCN
666,14,405,17,LightGCN
667,14,168,18,LightGCN
668,14,79,19,LightGCN
669,14,69,20,LightGCN
670,14,151,21,LightGCN
671,14,300,22,LightGCN
672,14,318,23,LightGCN
673,14,9,24,LightGCN
674,14,257,25,LightGCN
675,14,64,26,LightGCN
676,14,15,27,LightGCN
677,14,183,28,LightGCN
678,14,423,29,LightGCN
679,14,22,30,LightGCN
680,14,118,31,LightGCN
681,14,111,32,LightGCN
682,14,176,33,LightGCN
683,14,89,34,LightGCN
684,14,202,35,LightGCN
685,14,275,36,LightGCN
686,14,357,37,LightGCN
687,14,234,38,LightGCN
688,14,28,39,LightGCN
689,14,216,40,LightGCN
690,14,197,41,LightGCN
691,14,82,42,LightGCN
692,14,185,43,LightGCN
693,14,97,44,LightGCN
694,14,194,45,LightGCN
695,14,153,46,LightGCN
696,14,11,47,LightGCN
697,14,144,48,LightGCN
698,14,70,49,LightGCN
699,14,483,50,LightGCN
700,15,300,1,LightGCN
701,15,286,2,LightGCN
702,15,294,3,LightGCN
703,15,288,4,LightGCN
704,15,313,5,LightGCN
705,15,289,6,LightGCN
706,15,245,7,LightGCN
707,15,301,8,LightGCN
708,15,307,9,LightGCN
709,15,100,10,LightGCN
710,15,326,11,LightGCN
711,15,268,12,LightGCN
712,15,272,13,LightGCN
713,15,1,14,LightGCN
714,15,340,15,LightGCN
715,15,271,16,LightGCN
716,15,327,17,LightGCN
717,15,315,18,LightGCN
718,15,304,19,LightGCN
719,15,276,20,LightGCN
720,15,321,21,LightGCN
721,15,127,22,LightGCN
722,15,9,23,LightGCN
723,15,117,24,LightGCN
724,15,319,25,LightGCN
725,15,7,26,LightGCN
726,15,259,27,LightGCN
727,15,270,28,LightGCN
728,15,332,29,LightGCN
729,15,678,30,LightGCN
730,15,358,31,LightGCN
731,15,222,32,LightGCN
732,15,346,33,LightGCN
733,15,331,34,LightGCN
734,15,25,35,LightGCN
735,15,343,36,LightGCN
736,15,475,37,LightGCN
737,15,242,38,LightGCN
738,15,405,39,LightGCN
739,15,273,40,LightGCN
740,15,298,41,LightGCN
741,15,124,42,LightGCN
742,15,293,43,LightGCN
743,15,324,44,LightGCN
744,15,316,45,LightGCN
745,15,151,46,LightGCN
746,15,264,47,LightGCN
747,15,471,48,LightGCN
748,15,347,49,LightGCN
749,15,508,50,LightGCN
750,16,50,1,LightGCN
751,16,181,2,LightGCN
752,16,174,3,LightGCN
753,16,56,4,LightGCN
754,16,121,5,LightGCN
755,16,168,6,LightGCN
756,16,173,7,LightGCN
757,16,7,8,LightGCN
758,16,222,9,LightGCN
759,16,210,10,LightGCN
760,16,69,11,LightGCN
761,16,117,12,LightGCN
762,16,405,13,LightGCN
763,16,318,14,LightGCN
764,16,195,15,LightGCN
765,16,96,16,LightGCN
766,16,183,17,LightGCN
767,16,64,18,LightGCN
768,16,151,19,LightGCN
769,16,258,20,LightGCN
770,16,176,21,LightGCN
771,16,294,22,LightGCN
772,16,22,23,LightGCN
773,16,191,24,LightGCN
774,16,89,25,LightGCN
775,16,28,26,LightGCN
776,16,288,27,LightGCN
777,16,357,28,LightGCN
778,16,238,29,LightGCN
779,16,82,30,LightGCN
780,16,118,31,LightGCN
781,16,97,32,LightGCN
782,16,186,33,LightGCN
783,16,194,34,LightGCN
784,16,25,35,LightGCN
785,16,197,36,LightGCN
786,16,257,37,LightGCN
787,16,153,38,LightGCN
788,16,185,39,LightGCN
789,16,9,40,LightGCN
790,16,144,41,LightGCN
791,16,196,42,LightGCN
792,16,483,43,LightGCN
793,16,111,44,LightGCN
794,16,132,45,LightGCN
795,16,70,46,LightGCN
796,16,228,47,LightGCN
797,16,276,48,LightGCN
798,16,275,49,LightGCN
799,16,179,50,LightGCN
800,17,300,1,LightGCN
801,17,258,2,LightGCN
802,17,288,3,LightGCN
803,17,313,4,LightGCN
804,17,328,5,LightGCN
805,17,302,6,LightGCN
806,17,289,7,LightGCN
807,17,333,8,LightGCN
808,17,245,9,LightGCN
809,17,50,10,LightGCN
810,17,301,11,LightGCN
811,17,307,12,LightGCN
812,17,268,13,LightGCN
813,17,1,14,LightGCN
814,17,326,15,LightGCN
815,17,322,16,LightGCN
816,17,237,17,LightGCN
817,17,272,18,LightGCN
818,17,181,19,LightGCN
819,17,271,20,LightGCN
820,17,340,21,LightGCN
821,17,127,22,LightGCN
822,17,327,23,LightGCN
823,17,9,24,LightGCN
824,17,121,25,LightGCN
825,17,315,26,LightGCN
826,17,257,27,LightGCN
827,17,304,28,LightGCN
828,17,321,29,LightGCN
829,17,319,30,LightGCN
830,17,310,31,LightGCN
831,17,15,32,LightGCN
832,17,259,33,LightGCN
833,17,275,34,LightGCN
834,17,270,35,LightGCN
835,17,678,36,LightGCN
836,17,332,37,LightGCN
837,17,303,38,LightGCN
838,17,358,39,LightGCN
839,17,25,40,LightGCN
840,17,405,41,LightGCN
841,17,255,42,LightGCN
842,17,118,43,LightGCN
843,17,346,44,LightGCN
844,17,125,45,LightGCN
845,17,273,46,LightGCN
846,17,282,47,LightGCN
847,17,331,48,LightGCN
848,17,292,49,LightGCN
849,17,343,50,LightGCN
850,18,181,1,LightGCN
851,18,1,2,LightGCN
852,18,173,3,LightGCN
853,18,69,4,LightGCN
854,18,121,5,LightGCN
855,18,423,6,LightGCN
856,18,195,7,LightGCN
857,18,183,8,LightGCN
858,18,96,9,LightGCN
859,18,89,10,LightGCN
860,18,176,11,LightGCN
861,18,318,12,LightGCN
862,18,202,13,LightGCN
863,18,64,14,LightGCN
864,18,234,15,LightGCN
865,18,191,16,LightGCN
866,18,186,17,LightGCN
867,18,97,18,LightGCN
868,18,222,19,LightGCN
869,18,82,20,LightGCN
870,18,7,21,LightGCN
871,18,196,22,LightGCN
872,18,135,23,LightGCN
873,18,194,24,LightGCN
874,18,185,25,LightGCN
875,18,144,26,LightGCN
876,18,228,27,LightGCN
877,18,483,28,LightGCN
878,18,405,29,LightGCN
879,18,180,30,LightGCN
880,18,117,31,LightGCN
881,18,12,32,LightGCN
882,18,151,33,LightGCN
883,18,179,34,LightGCN
884,18,70,35,LightGCN
885,18,237,36,LightGCN
886,18,11,37,LightGCN
887,18,496,38,LightGCN
888,18,161,39,LightGCN
889,18,265,40,LightGCN
890,18,215,41,LightGCN
891,18,182,42,LightGCN
892,18,71,43,LightGCN
893,18,385,44,LightGCN
894,18,230,45,LightGCN
895,18,118,46,LightGCN
896,18,393,47,LightGCN
897,18,209,48,LightGCN
898,18,25,49,LightGCN
899,18,203,50,LightGCN
900,19,286,1,LightGCN
901,19,300,2,LightGCN
902,19,258,3,LightGCN
903,19,50,4,LightGCN
904,19,100,5,LightGCN
905,19,313,6,LightGCN
906,19,1,7,LightGCN
907,19,269,8,LightGCN
908,19,181,9,LightGCN
909,19,302,10,LightGCN
910,19,328,11,LightGCN
911,19,237,12,LightGCN
912,19,127,13,LightGCN
913,19,121,14,LightGCN
914,19,7,15,LightGCN
915,19,289,16,LightGCN
916,19,117,17,LightGCN
917,19,323,18,LightGCN
918,19,333,19,LightGCN
919,19,9,20,LightGCN
920,19,276,21,LightGCN
921,19,245,22,LightGCN
922,19,257,23,LightGCN
923,19,222,24,LightGCN
924,19,301,25,LightGCN
925,19,15,26,LightGCN
926,19,271,27,LightGCN
927,19,405,28,LightGCN
928,19,275,29,LightGCN
929,19,322,30,LightGCN
930,19,111,31,LightGCN
931,19,25,32,LightGCN
932,19,307,33,LightGCN
933,19,118,34,LightGCN
934,19,326,35,LightGCN
935,19,272,36,LightGCN
936,19,151,37,LightGCN
937,19,340,38,LightGCN
938,19,475,39,LightGCN
939,19,125,40,LightGCN
940,19,315,41,LightGCN
941,19,273,42,LightGCN
942,19,327,43,LightGCN
943,19,282,44,LightGCN
944,19,321,45,LightGCN
945,19,174,46,LightGCN
946,19,56,47,LightGCN
947,19,255,48,LightGCN
948,19,98,49,LightGCN
949,19,124,50,LightGCN
950,20,100,1,LightGCN
951,20,1,2,LightGCN
952,20,121,3,LightGCN
953,20,294,4,LightGCN
954,20,258,5,LightGCN
955,20,127,6,LightGCN
956,20,288,7,LightGCN
957,20,286,8,LightGCN
958,20,237,9,LightGCN
959,20,7,10,LightGCN
960,20,56,11,LightGCN
961,20,117,12,LightGCN
962,20,222,13,LightGCN
963,20,98,14,LightGCN
964,20,300,15,LightGCN
965,20,172,16,LightGCN
966,20,405,17,LightGCN
967,20,79,18,LightGCN
968,20,168,19,LightGCN
969,20,173,20,LightGCN
970,20,257,21,LightGCN
971,20,9,22,LightGCN
972,20,69,23,LightGCN
973,20,276,24,LightGCN
974,20,318,25,LightGCN
975,20,118,26,LightGCN
976,20,25,27,LightGCN
977,20,111,28,LightGCN
978,20,64,29,LightGCN
979,20,96,30,LightGCN
980,20,195,31,LightGCN
981,20,183,32,LightGCN
982,20,275,33,LightGCN
983,20,176,34,LightGCN
984,20,313,35,LightGCN
985,20,191,36,LightGCN
986,20,12,37,LightGCN
987,20,28,38,LightGCN
988,20,202,39,LightGCN
989,20,89,40,LightGCN
990,20,216,41,LightGCN
991,20,234,42,LightGCN
992,20,11,43,LightGCN
993,20,269,44,LightGCN
994,20,185,45,LightGCN
995,20,197,46,LightGCN
